,Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Time,Year,Month,Day
16103,0,0,11.46,0.72,8.02,84.0,8.55,22,2007,10,9
16108,2,0,10.83,0.63,10.85,56.0,14.96,3,2007,10,10
16109,2,0,9.86,0.67,9.6,40.0,9.98,4,2007,10,10
16112,2,0,11.04,0.62,11.08,40.0,9.98,7,2007,10,10
16113,2,0,11.23,0.61,15.78,50.0,9.98,8,2007,10,10
16114,2,0,12.22,0.59,12.78,49.0,9.98,9,2007,10,10
16115,2,0,12.99,0.59,12.82,50.0,9.98,10,2007,10,10
16116,2,0,13.01,0.58,14.22,42.0,9.98,11,2007,10,10
16117,2,0,13.94,0.56,9.89,41.0,11.03,12,2007,10,10
16118,2,0,14.12,0.58,11.22,40.0,9.98,13,2007,10,10
16119,2,0,13.06,0.7,4.86,18.0,11.21,14,2007,10,10
16120,2,0,13.01,0.71,8.47,51.0,11.03,15,2007,10,10
16121,2,0,12.87,0.71,7.94,21.0,9.98,16,2007,10,10
16122,2,0,12.81,0.72,4.6,20.0,11.21,17,2007,10,10
16123,2,0,12.61,0.75,4.64,20.0,10.67,18,2007,10,10
16124,2,0,12.2,0.75,4.75,29.0,11.27,19,2007,10,10
16125,2,0,12.71,0.73,3.12,37.0,11.9,20,2007,10,10
16126,2,0,12.14,0.8,5.28,353.0,11.25,21,2007,10,10
16127,2,0,12.18,0.78,11.27,10.0,9.9,22,2007,10,10
16128,2,0,11.67,0.83,11.27,0.0,9.9,23,2007,10,10
16129,2,0,12.08,0.93,4.06,355.0,9.55,0,2007,10,11
16130,2,0,11.67,0.86,11.27,20.0,8.05,1,2007,10,11
16131,2,0,11.62,0.83,3.56,3.0,8.05,2,2007,10,11
16132,2,0,11.45,0.88,4.35,23.0,7.86,3,2007,10,11
16133,2,0,12.13,0.8,2.17,27.0,8.05,4,2007,10,11
16134,2,0,12.08,0.8,3.53,36.0,5.14,5,2007,10,11
16135,2,0,12.02,0.83,2.43,21.0,5.75,6,2007,10,11
16136,2,0,12.18,0.85,8.81,24.0,6.34,7,2007,10,11
16137,2,0,12.73,0.83,8.03,12.0,6.34,8,2007,10,11
16138,2,0,12.72,0.8,9.13,28.0,7.52,9,2007,10,11
16139,2,0,13.85,0.77,5.15,29.0,9.98,10,2007,10,11
16140,2,0,13.99,0.76,2.19,32.0,11.21,11,2007,10,11
16141,2,0,13.88,0.79,4.88,350.0,9.95,12,2007,10,11
16142,2,0,15.17,0.71,4.33,305.0,11.21,13,2007,10,11
16143,2,0,15.08,0.72,4.62,334.0,11.21,14,2007,10,11
16144,2,0,14.89,0.75,2.85,289.0,8.97,15,2007,10,11
16145,2,0,13.98,0.77,4.6,290.0,11.21,16,2007,10,11
16146,2,0,13.92,0.77,3.22,230.0,11.21,17,2007,10,11
16147,2,0,12.83,0.85,5.25,252.0,9.95,18,2007,10,11
16148,2,0,12.87,0.89,4.57,235.0,11.21,19,2007,10,11
16149,2,0,12.83,0.85,3.08,270.0,9.98,20,2007,10,11
16150,2,0,12.79,0.85,3.64,252.0,8.97,21,2007,10,11
16151,2,0,12.24,0.83,3.19,255.0,9.9,22,2007,10,11
16152,2,0,12.27,0.83,3.14,295.0,9.9,23,2007,10,11
16156,2,0,10.89,0.87,3.38,257.0,6.3,3,2007,10,12
16157,2,0,11.18,0.86,0.11,21.0,6.2,4,2007,10,12
16158,2,0,11.11,0.86,3.17,350.0,4.67,5,2007,10,12
16159,2,0,12.22,0.87,2.8,176.0,5.75,6,2007,10,12
16160,2,0,12.76,0.83,7.29,201.0,6.2,7,2007,10,12
16161,2,0,12.83,0.82,4.57,221.0,6.3,8,2007,10,12
16163,2,0,15.0,0.67,10.77,233.0,8.13,10,2007,10,12
16164,2,0,15.02,0.67,9.34,253.0,6.3,11,2007,10,12
16165,2,0,15.06,0.72,8.32,252.0,5.96,12,2007,10,12
16166,2,0,16.07,0.66,7.73,224.0,6.3,13,2007,10,12
16167,2,0,16.02,0.62,9.4,307.0,6.3,14,2007,10,12
16168,2,0,14.87,0.7,5.64,273.0,6.73,15,2007,10,12
16169,2,0,13.87,0.67,8.52,273.0,7.13,16,2007,10,12
16170,2,0,13.8,0.68,9.87,281.0,11.21,17,2007,10,12
16174,2,0,11.74,0.72,16.81,297.0,9.63,21,2007,10,12
16175,2,0,11.64,0.71,14.76,291.0,9.98,22,2007,10,12
16177,0,0,3.56,0.68,10.98,325.0,14.59,0,2007,10,13
16179,0,0,9.42,0.83,14.28,299.0,11.9,2,2007,10,13
16186,2,0,12.82,0.66,25.42,350.0,10.72,9,2007,10,13
16187,2,0,11.32,0.7,17.02,41.0,11.27,10,2007,10,13
16200,0,0,1.99,0.68,11.04,320.0,15.83,23,2007,10,13
16201,0,0,0.22,0.85,2.29,35.0,6.84,0,2007,10,14
16202,0,0,0.37,0.73,3.54,308.0,14.91,1,2007,10,14
16203,0,0,1.44,0.68,11.06,310.0,14.91,2,2007,10,14
16204,0,0,1.24,0.74,10.88,319.0,14.17,3,2007,10,14
16208,0,0,4.96,0.66,7.82,320.0,9.98,7,2007,10,14
16209,0,0,8.92,0.49,13.86,318.0,9.98,8,2007,10,14
16210,0,0,11.0,0.39,14.54,308.0,10.35,9,2007,10,14
16221,0,0,1.61,0.75,1.53,120.0,11.98,20,2007,10,14
16222,0,0,1.09,0.81,4.17,294.0,9.98,21,2007,10,14
16223,0,1,-0.04,0.82,5.88,239.0,9.98,22,2007,10,14
16224,0,1,-1.13,0.82,0.0,0.0,9.98,23,2007,10,14
16225,0,1,-0.44,0.83,3.22,130.0,14.28,0,2007,10,15
16226,0,1,-1.71,0.85,3.06,62.0,6.3,1,2007,10,15
16227,0,1,-2.27,0.85,2.98,321.0,8.13,2,2007,10,15
16228,0,1,-2.09,0.86,5.38,25.0,6.84,3,2007,10,15
16229,0,1,-2.29,0.88,0.13,100.0,4.3,4,2007,10,15
16230,1,1,-2.78,0.86,0.13,100.0,0.52,5,2007,10,15
16231,1,0,0.86,0.81,3.36,333.0,2.37,6,2007,10,15
16232,0,0,6.0,0.7,3.56,179.0,5.22,7,2007,10,15
16233,0,0,10.01,0.5,9.72,179.0,9.98,8,2007,10,15
16234,0,0,11.14,0.44,7.26,203.0,10.35,9,2007,10,15
16236,0,0,13.87,0.33,5.33,199.0,9.98,11,2007,10,15
16240,0,0,12.98,0.35,9.4,155.0,10.35,15,2007,10,15
16241,0,0,11.13,0.43,3.48,161.0,9.98,16,2007,10,15
16242,0,0,7.78,0.58,4.83,141.0,9.98,17,2007,10,15
16243,0,0,7.31,0.56,8.28,148.0,9.98,18,2007,10,15
16244,0,0,6.04,0.61,7.78,151.0,9.98,19,2007,10,15
16245,0,0,4.91,0.67,6.17,150.0,15.83,20,2007,10,15
16246,0,0,3.97,0.73,4.01,141.0,14.96,21,2007,10,15
16247,0,0,2.13,0.79,3.08,110.0,15.83,22,2007,10,15
16248,0,0,2.06,0.82,1.53,110.0,15.83,23,2007,10,15
16249,0,0,0.8,0.8,4.01,64.0,9.84,0,2007,10,16
16250,0,0,0.97,0.83,6.31,130.0,15.73,1,2007,10,16
16251,0,1,-0.05,0.85,3.24,106.0,15.73,2,2007,10,16
16252,0,0,0.02,0.87,5.89,114.0,14.88,3,2007,10,16
16253,0,1,-0.12,0.83,3.08,110.0,9.8,4,2007,10,16
16254,0,1,-1.23,0.88,0.0,0.0,9.8,5,2007,10,16
16255,0,0,2.27,0.79,7.68,109.0,9.84,6,2007,10,16
16256,0,0,7.02,0.62,7.62,139.0,9.9,7,2007,10,16
16257,0,0,9.01,0.58,5.02,158.0,9.98,8,2007,10,16
16260,0,0,16.16,0.36,9.42,151.0,9.98,11,2007,10,16
16266,0,0,8.88,0.62,3.17,147.0,9.98,17,2007,10,16
16267,0,0,7.31,0.66,1.66,144.0,9.45,18,2007,10,16
16268,0,0,4.95,0.81,3.22,129.0,9.98,19,2007,10,16
16269,0,0,4.91,0.79,6.44,110.0,15.83,20,2007,10,16
16270,0,0,3.52,0.81,2.99,101.0,13.93,21,2007,10,16
16271,0,0,2.17,0.82,1.53,90.0,14.81,22,2007,10,16
16272,0,0,1.62,0.82,3.22,100.0,9.8,23,2007,10,16
16273,0,0,2.33,0.81,3.16,26.0,13.73,0,2007,10,17
16274,0,0,1.07,0.85,3.22,80.0,9.8,1,2007,10,17
16275,0,1,-0.53,0.85,3.22,100.0,9.8,2,2007,10,17
16276,0,1,-0.56,0.87,4.8,72.0,8.26,3,2007,10,17
16277,1,1,-0.05,0.85,3.19,138.0,2.74,4,2007,10,17
16278,1,1,-1.04,0.88,3.16,148.0,3.14,5,2007,10,17
16279,0,0,2.15,0.87,2.83,113.0,5.89,6,2007,10,17
16280,0,0,7.04,0.72,8.05,150.0,9.8,7,2007,10,17
16281,0,0,9.99,0.61,1.64,177.0,9.98,8,2007,10,17
16282,0,0,12.94,0.54,3.51,125.0,9.8,9,2007,10,17
16283,0,0,16.18,0.41,3.41,124.0,9.98,10,2007,10,17
16284,0,0,17.82,0.37,3.28,178.0,9.98,11,2007,10,17
16285,0,0,18.93,0.3,3.11,159.0,10.35,12,2007,10,17
16286,0,0,19.03,0.28,1.72,157.0,9.98,13,2007,10,17
16287,0,0,19.03,0.3,2.98,78.0,9.98,14,2007,10,17
16288,0,0,18.04,0.3,4.06,87.0,10.35,15,2007,10,17
16291,0,0,8.18,0.64,4.44,44.0,9.98,18,2007,10,17
16294,0,0,4.85,0.75,5.25,110.0,14.17,21,2007,10,17
16295,0,0,4.31,0.77,3.22,90.0,14.91,22,2007,10,17
16296,0,0,3.17,0.85,3.22,60.0,14.81,23,2007,10,17
16298,0,0,1.6,0.83,3.22,10.0,14.81,1,2007,10,18
16299,0,0,0.56,0.83,0.0,0.0,14.81,2,2007,10,18
16300,0,0,0.92,0.86,2.93,286.0,14.09,3,2007,10,18
16302,1,0,0.99,0.92,3.22,110.0,0.71,5,2007,10,18
16307,2,0,17.11,0.42,1.69,190.0,8.05,10,2007,10,18
16314,2,0,12.73,0.5,25.53,310.0,11.27,17,2007,10,18
16315,2,0,12.71,0.51,24.46,311.0,11.62,18,2007,10,18
16322,2,0,8.89,0.83,17.48,338.0,10.05,1,2007,10,19
16323,2,0,7.8,0.88,20.22,339.0,6.2,2,2007,10,19
16324,2,0,8.31,0.89,17.07,338.0,6.17,3,2007,10,19
16325,2,0,7.24,0.92,21.61,319.0,6.12,4,2007,10,19
16326,2,0,7.24,0.92,22.91,319.0,6.12,5,2007,10,19
16327,2,0,7.21,0.87,19.92,319.0,6.01,6,2007,10,19
16328,2,0,7.22,0.85,20.3,319.0,6.3,7,2007,10,19
16329,2,0,7.24,0.78,20.51,300.0,8.13,8,2007,10,19
16330,2,0,7.28,0.75,25.94,310.0,11.03,9,2007,10,19
16342,0,0,3.34,0.76,13.83,291.0,14.57,21,2007,10,19
16361,2,0,21.18,0.49,2.03,165.0,9.98,16,2007,10,2
16362,2,0,17.87,0.59,1.87,147.0,9.98,17,2007,10,2
16364,2,0,15.02,0.67,3.06,149.0,9.98,19,2007,10,2
16365,2,0,14.35,0.75,3.09,168.0,15.83,20,2007,10,2
16393,2,0,5.1,0.83,16.33,16.0,11.69,0,2007,10,21
16394,2,0,2.71,0.85,16.95,349.0,15.83,1,2007,10,21
16395,2,0,3.24,0.82,14.1,9.0,15.83,2,2007,10,21
16396,2,0,3.19,0.84,14.01,7.0,14.96,3,2007,10,21
16397,2,0,2.66,0.82,15.47,9.0,9.98,4,2007,10,21
16398,2,0,2.71,0.81,11.21,359.0,9.98,5,2007,10,21
16399,2,0,2.82,0.82,14.57,16.0,9.98,6,2007,10,21
16401,2,0,5.03,0.75,22.02,30.0,9.98,8,2007,10,21
16402,2,0,5.06,0.76,14.38,31.0,9.98,9,2007,10,21
16403,2,0,6.23,0.75,16.07,39.0,10.05,10,2007,10,21
16404,2,0,6.3,0.75,11.66,30.0,10.05,11,2007,10,21
16405,2,0,7.24,0.73,11.53,25.0,10.4,12,2007,10,21
16406,2,0,7.29,0.72,11.69,31.0,10.05,13,2007,10,21
16407,2,0,7.29,0.71,16.24,58.0,11.27,14,2007,10,21
16408,2,0,7.23,0.74,10.3,48.0,11.45,15,2007,10,21
16409,2,0,7.22,0.73,8.58,32.0,11.27,16,2007,10,21
16410,2,0,7.22,0.73,22.46,40.0,11.27,17,2007,10,21
16411,2,0,7.11,0.75,16.41,47.0,11.08,18,2007,10,21
16412,2,0,6.16,0.79,16.07,49.0,11.27,19,2007,10,21
16413,2,0,6.11,0.79,18.08,40.0,14.91,20,2007,10,21
16414,2,0,5.57,0.81,14.46,56.0,14.17,21,2007,10,21
16415,2,0,5.58,0.79,14.99,39.0,14.91,22,2007,10,21
16416,2,0,5.53,0.82,18.23,30.0,14.91,23,2007,10,21
16417,2,0,8.34,0.93,15.44,40.0,8.34,0,2007,10,22
16418,2,0,5.0,0.79,21.16,30.0,11.98,1,2007,10,22
16419,2,0,4.47,0.79,21.16,30.0,14.91,2,2007,10,22
16420,2,0,4.5,0.84,19.75,30.0,11.69,3,2007,10,22
16421,2,0,3.94,0.88,18.08,30.0,11.21,4,2007,10,22
16422,2,0,3.94,0.82,18.23,30.0,11.21,5,2007,10,22
16428,2,0,8.94,0.71,26.18,21.0,11.21,11,2007,10,22
16429,2,0,9.76,0.78,18.13,28.0,10.5,12,2007,10,22
16430,2,0,8.99,0.82,21.27,21.0,11.27,13,2007,10,22
16431,2,0,8.99,0.88,14.99,21.0,11.27,14,2007,10,22
16432,2,0,9.91,0.84,21.16,27.0,10.55,15,2007,10,22
16433,2,0,10.0,0.86,23.1,49.0,11.27,16,2007,10,22
16434,2,0,9.9,0.86,24.67,40.0,11.27,17,2007,10,22
16435,2,0,9.83,0.88,20.67,40.0,10.06,18,2007,10,22
16436,2,0,8.84,0.93,18.34,49.0,11.27,19,2007,10,22
16437,2,0,8.84,0.93,15.13,49.0,10.05,20,2007,10,22
16438,2,0,8.84,0.94,13.6,44.0,9.14,21,2007,10,22
16439,2,0,8.84,0.93,11.91,59.0,8.19,22,2007,10,22
16440,2,0,8.84,0.93,15.21,42.0,8.05,23,2007,10,22
16441,2,0,6.08,0.9,5.18,135.0,10.71,0,2007,10,23
16442,2,0,8.84,0.93,14.62,31.0,10.05,1,2007,10,23
16443,2,0,8.31,0.93,17.71,40.0,10.05,2,2007,10,23
16444,2,0,8.31,0.91,13.7,29.0,9.02,3,2007,10,23
16445,2,0,7.78,0.96,16.13,1.0,11.27,4,2007,10,23
16446,2,0,7.78,0.89,16.47,11.0,8.19,5,2007,10,23
16447,2,0,7.89,0.96,13.54,8.0,5.88,6,2007,10,23
16448,2,0,7.78,0.96,20.69,1.0,8.05,7,2007,10,23
16449,2,0,8.89,0.93,16.62,22.0,11.27,8,2007,10,23
16450,2,0,10.0,0.86,21.27,31.0,11.27,9,2007,10,23
16451,2,0,11.06,0.86,16.53,40.0,11.27,10,2007,10,23
16452,2,0,11.06,0.86,18.19,69.0,11.13,11,2007,10,23
16453,2,0,11.86,0.82,10.69,107.0,10.24,12,2007,10,23
16454,2,0,11.01,0.81,20.25,136.0,10.92,13,2007,10,23
16455,2,0,9.95,0.83,21.94,137.0,10.95,14,2007,10,23
16456,2,0,8.87,0.9,16.63,149.0,10.8,15,2007,10,23
16457,2,0,7.83,0.89,21.93,158.0,10.96,16,2007,10,23
16458,2,0,7.3,0.89,17.24,158.0,11.9,17,2007,10,23
16459,2,0,7.24,0.88,12.99,150.0,11.08,18,2007,10,23
16460,2,0,7.25,0.86,14.35,168.0,11.27,19,2007,10,23
16461,2,0,6.72,0.89,14.36,158.0,12.04,20,2007,10,23
16462,2,0,6.53,0.88,14.09,160.0,11.69,21,2007,10,23
16463,2,0,6.16,0.89,13.86,157.0,12.04,22,2007,10,23
16464,2,0,6.14,0.89,6.54,146.0,12.04,23,2007,10,23
16465,2,0,6.42,0.82,11.11,252.0,11.74,0,2007,10,24
16466,2,0,5.63,0.89,11.06,139.0,9.98,1,2007,10,24
16467,2,0,5.12,0.86,13.64,159.0,9.98,2,2007,10,24
16470,2,0,5.07,0.87,4.83,129.0,8.19,5,2007,10,24
16471,2,0,5.02,0.88,1.11,99.0,6.41,6,2007,10,24
16472,2,0,6.14,0.86,1.79,141.0,6.34,7,2007,10,24
16484,2,0,7.2,0.8,13.96,269.0,11.27,19,2007,10,24
16485,2,0,6.69,0.82,14.09,269.0,11.98,20,2007,10,24
16486,2,0,6.82,0.8,16.68,257.0,11.69,21,2007,10,24
16487,2,0,6.69,0.82,17.08,259.0,12.04,22,2007,10,24
16488,2,0,6.69,0.79,16.99,258.0,12.04,23,2007,10,24
16489,2,0,6.18,0.84,6.89,84.0,9.61,0,2007,10,25
16490,2,0,6.69,0.8,17.26,220.0,12.04,1,2007,10,25
16491,2,0,6.69,0.83,17.08,211.0,11.9,2,2007,10,25
16492,2,0,6.69,0.84,17.34,210.0,11.5,3,2007,10,25
16509,2,0,6.64,0.8,6.52,130.0,9.8,20,2007,10,25
16510,2,0,6.59,0.81,6.09,108.0,9.79,21,2007,10,25
16511,2,0,6.5,0.8,3.08,120.0,9.6,22,2007,10,25
16512,2,0,5.97,0.83,6.21,108.0,9.55,23,2007,10,25
16513,1,0,7.99,0.92,3.99,99.0,2.82,0,2007,10,26
16514,2,0,6.06,0.83,13.89,80.0,9.55,1,2007,10,26
16515,2,0,6.06,0.87,6.23,36.0,9.55,2,2007,10,26
16517,2,0,5.07,0.86,11.04,51.0,4.35,4,2007,10,26
16518,2,0,5.02,0.93,9.6,51.0,3.45,5,2007,10,26
16519,1,0,5.03,0.93,14.44,49.0,1.55,6,2007,10,26
16520,1,0,5.16,0.93,17.13,50.0,0.89,7,2007,10,26
16521,2,0,6.25,0.93,12.86,52.0,3.53,8,2007,10,26
16522,2,0,7.51,0.92,11.85,73.0,5.14,9,2007,10,26
16533,1,0,8.82,0.93,10.92,59.0,3.06,20,2007,10,26
16534,1,0,8.81,0.93,6.63,82.0,3.17,21,2007,10,26
16535,1,0,8.29,0.93,4.91,20.0,0.9,22,2007,10,26
16536,1,0,7.81,0.93,3.01,110.0,1.53,23,2007,10,26
16537,1,0,6.76,0.93,3.19,187.0,0.47,0,2007,10,27
16561,2,0,9.78,0.96,2.96,152.0,4.27,0,2007,10,28
16564,1,0,6.88,0.96,3.4,27.0,0.26,3,2007,10,28
16567,1,0,7.86,0.99,5.52,57.0,0.69,6,2007,10,28
16570,1,0,10.15,0.99,9.68,41.0,1.96,9,2007,10,28
16573,1,0,12.32,0.81,3.98,47.0,3.14,12,2007,10,28
16579,1,0,11.14,0.93,7.5,101.0,0.79,18,2007,10,28
16582,1,0,10.58,0.96,2.82,201.0,1.21,21,2007,10,28
16585,2,0,9.63,0.9,10.66,141.0,10.34,0,2007,10,29
16588,2,0,10.58,0.93,10.93,108.0,3.96,3,2007,10,29
16591,1,0,10.0,0.94,8.76,127.0,3.03,6,2007,10,29
16600,2,0,12.11,0.82,5.36,159.0,10.88,15,2007,10,29
16603,2,0,10.99,0.87,11.11,170.0,8.65,18,2007,10,29
16606,2,0,10.0,0.94,11.09,166.0,7.05,21,2007,10,29
16629,0,0,12.87,0.73,3.2,289.0,9.98,19,2007,10,3
16630,0,0,13.24,0.7,3.22,320.0,15.83,20,2007,10,3
16631,0,0,12.83,0.76,3.01,174.0,14.52,21,2007,10,3
16633,2,0,9.47,0.91,5.59,82.0,6.89,0,2007,10,30
16636,2,0,9.29,0.88,7.33,161.0,7.6,3,2007,10,30
16639,2,0,7.89,0.96,14.1,136.0,5.46,6,2007,10,30
16654,2,0,10.61,0.84,4.23,153.0,14.09,21,2007,10,30
16657,2,0,8.97,0.87,22.52,20.0,8.47,0,2007,10,31
16660,2,0,9.47,0.93,3.33,85.0,6.54,3,2007,10,31
16663,2,0,9.92,0.88,8.32,44.0,6.52,6,2007,10,31
16666,2,0,11.03,0.83,5.41,41.0,6.52,9,2007,10,31
16669,2,0,11.06,0.88,11.11,8.0,3.98,12,2007,10,31
16672,1,0,10.08,0.94,4.44,356.0,3.16,15,2007,10,31
16675,2,0,10.08,0.99,10.46,8.0,3.28,18,2007,10,31
16678,2,0,9.99,0.9,17.34,30.0,4.96,21,2007,10,31
16682,0,0,11.88,0.89,3.43,251.0,4.09,0,2007,10,4
16689,2,0,14.89,0.73,0.0,0.0,7.91,7,2007,10,4
16690,2,0,17.64,0.67,0.14,20.0,7.97,8,2007,10,4
16691,2,0,20.0,0.59,1.79,276.0,9.63,9,2007,10,4
16692,2,0,22.13,0.56,3.04,293.0,9.98,10,2007,10,4
16693,2,0,22.13,0.56,1.11,157.0,9.98,11,2007,10,4
16694,2,0,22.88,0.53,4.43,326.0,9.98,12,2007,10,4
16695,2,0,22.75,0.54,4.81,339.0,9.98,13,2007,10,4
16696,2,0,22.19,0.59,9.23,350.0,9.98,14,2007,10,4
16697,2,0,22.3,0.59,10.26,1.0,9.98,15,2007,10,4
16698,2,0,19.9,0.69,5.04,10.0,9.98,16,2007,10,4
16699,2,0,18.77,0.74,7.76,30.0,9.8,17,2007,10,4
16704,1,0,13.46,0.86,6.44,310.0,3.06,22,2007,10,4
16705,1,0,13.33,0.86,6.13,359.0,3.06,23,2007,10,4
16707,1,0,11.81,0.87,5.99,291.0,2.59,1,2007,10,5
16708,1,0,11.24,0.89,6.18,359.0,1.98,2,2007,10,5
16709,1,0,11.33,0.94,4.6,340.0,1.53,3,2007,10,5
16710,1,0,12.25,0.87,10.75,340.0,2.5,4,2007,10,5
16711,1,0,11.18,0.87,2.91,324.0,0.93,5,2007,10,5
16712,1,0,12.34,0.94,5.18,337.0,2.04,6,2007,10,5
16724,2,0,18.07,0.83,9.55,298.0,11.08,18,2007,10,5
16725,2,0,17.78,0.84,9.66,270.0,11.27,19,2007,10,5
16726,2,0,17.2,0.87,14.35,290.0,9.8,20,2007,10,5
16727,2,0,16.7,0.89,10.87,277.0,8.26,21,2007,10,5
16731,0,0,14.95,0.9,13.89,320.0,6.12,1,2007,10,6
16732,0,0,13.33,0.93,6.76,292.0,4.12,2,2007,10,6
16735,1,0,12.76,0.9,13.96,329.0,1.47,5,2007,10,6
16736,1,0,12.88,0.91,13.8,323.0,2.22,6,2007,10,6
16737,1,0,13.8,0.9,11.04,339.0,2.59,7,2007,10,6
16741,2,0,17.78,0.65,12.72,353.0,11.27,11,2007,10,6
16742,2,0,17.73,0.61,12.69,356.0,11.45,12,2007,10,6
16743,2,0,17.78,0.6,11.59,12.0,14.96,13,2007,10,6
16744,2,0,17.75,0.56,11.38,23.0,11.27,14,2007,10,6
16747,2,0,14.82,0.68,14.33,30.0,9.98,17,2007,10,6
16752,2,0,11.01,0.75,6.42,29.0,14.81,22,2007,10,6
16755,0,0,10.0,0.77,6.44,20.0,8.05,1,2007,10,7
16759,2,0,10.0,0.77,9.34,11.0,7.97,5,2007,10,7
16778,0,0,5.42,0.8,3.08,357.0,14.09,0,2007,10,8
16780,0,0,6.34,0.82,3.22,40.0,9.9,2,2007,10,8
16781,0,0,5.29,0.86,2.51,309.0,9.9,3,2007,10,8
16796,0,0,11.24,0.71,3.22,20.0,9.98,18,2007,10,8
16797,0,0,8.94,0.78,0.0,0.0,9.98,19,2007,10,8
16798,0,0,9.36,0.78,6.44,300.0,14.91,20,2007,10,8
16799,0,0,7.09,0.8,3.33,2.0,14.17,21,2007,10,8
16800,0,0,6.62,0.8,3.22,310.0,14.81,22,2007,10,8
16801,0,0,6.12,0.83,11.27,310.0,14.81,23,2007,10,8
16803,0,0,4.54,0.86,0.0,0.0,14.81,1,2007,10,9
16823,0,0,11.66,0.66,10.63,63.0,9.98,21,2007,10,9
16824,2,0,17.73,0.61,10.69,318.0,15.83,22,2007,8,31
16825,2,0,17.18,0.6,10.56,335.0,15.83,23,2007,8,31
16826,0,0,13.88,0.79,9.61,332.0,14.96,0,2007,9,1
16874,0,0,10.63,0.81,8.63,281.0,14.96,0,2007,9,11
16875,2,0,13.77,0.64,9.74,150.0,15.73,1,2007,9,11
16876,2,0,12.76,0.68,10.59,126.0,15.73,2,2007,9,11
16877,2,0,13.57,0.72,16.7,344.0,11.61,3,2007,9,11
16878,2,0,12.24,0.86,12.91,21.0,7.97,4,2007,9,11
16879,2,0,12.22,0.86,10.43,19.0,7.13,5,2007,9,11
16880,2,0,12.13,0.88,10.59,65.0,7.45,6,2007,9,11
16881,2,0,12.24,0.86,1.59,322.0,11.13,7,2007,9,11
16882,2,0,12.32,0.86,9.4,288.0,11.13,8,2007,9,11
16883,2,0,12.87,0.9,12.33,281.0,11.08,9,2007,9,11
16884,2,0,14.03,0.89,14.81,281.0,11.27,10,2007,9,11
16885,2,0,15.12,0.82,14.44,300.0,11.27,11,2007,9,11
16898,0,0,10.93,0.85,13.27,314.0,14.96,0,2007,9,12
16899,0,0,8.47,0.89,11.21,280.0,14.91,1,2007,9,12
16900,0,0,8.98,0.86,14.01,289.0,15.83,2,2007,9,12
16919,0,0,13.78,0.71,16.07,304.0,14.96,21,2007,9,12
16920,0,0,12.76,0.75,14.14,299.0,15.83,22,2007,9,12
16921,0,0,12.17,0.77,13.88,299.0,15.83,23,2007,9,12
16923,0,0,10.58,0.83,10.88,309.0,15.83,1,2007,9,13
16924,0,0,10.53,0.8,11.19,307.0,15.83,2,2007,9,13
16925,0,0,10.07,0.85,10.66,295.0,14.96,3,2007,9,13
16928,0,0,12.04,0.82,16.47,298.0,9.98,6,2007,9,13
16929,0,0,13.89,0.72,15.7,319.0,9.98,7,2007,9,13
16941,2,0,14.96,0.68,9.74,270.0,9.98,19,2007,9,13
16946,0,0,10.85,0.88,3.08,217.0,9.98,0,2007,9,14
16949,0,0,8.99,0.87,9.74,270.0,14.8,3,2007,9,14
16954,0,0,17.73,0.6,5.06,226.0,9.98,8,2007,9,14
16965,0,0,14.77,0.73,4.83,170.0,9.98,19,2007,9,14
16966,0,0,13.18,0.8,0.0,0.0,15.83,20,2007,9,14
16967,0,0,12.38,0.86,3.46,218.0,14.96,21,2007,9,14
16968,0,0,11.51,0.86,3.08,197.0,14.91,22,2007,9,14
16969,0,0,11.44,0.86,3.22,200.0,11.98,23,2007,9,14
16970,0,0,12.08,0.67,10.06,303.0,14.96,0,2007,9,15
16971,0,0,9.96,0.86,6.34,173.0,9.98,1,2007,9,15
16972,0,0,9.45,0.86,6.33,173.0,9.98,2,2007,9,15
16987,0,0,17.84,0.56,11.01,308.0,9.98,17,2007,9,15
16988,0,0,16.43,0.61,10.9,291.0,10.35,18,2007,9,15
16989,0,0,14.04,0.71,11.67,291.0,9.98,19,2007,9,15
16990,0,0,13.96,0.71,11.22,309.0,15.83,20,2007,9,15
16991,0,0,14.41,0.7,10.8,312.0,14.96,21,2007,9,15
16992,0,0,13.84,0.64,13.96,309.0,15.83,22,2007,9,15
16993,0,0,12.78,0.65,13.54,337.0,15.83,23,2007,9,15
16994,0,0,12.49,0.66,8.26,151.0,14.96,0,2007,9,16
16995,0,0,12.0,0.62,13.83,308.0,15.83,1,2007,9,16
16996,0,0,9.77,0.72,6.26,355.0,15.83,2,2007,9,16
16997,0,0,8.81,0.77,11.17,274.0,14.96,3,2007,9,16
17017,0,0,13.75,0.6,11.06,149.0,15.83,23,2007,9,16
17019,0,0,12.67,0.65,17.11,140.0,15.83,1,2007,9,17
17020,0,0,12.11,0.67,13.89,140.0,15.83,2,2007,9,17
17021,0,0,11.46,0.7,12.56,146.0,14.96,3,2007,9,17
17022,0,0,11.07,0.72,11.04,149.0,9.98,4,2007,9,17
17042,2,0,13.87,0.85,22.89,308.0,15.49,0,2007,9,18
17049,0,0,22.18,0.59,14.49,191.0,9.98,7,2007,9,18
17064,2,0,15.44,0.78,24.89,318.0,14.96,22,2007,9,18
